link,r0,r1,r2,r3,r4,r5,r6,r7,r8,r9,r10,r11,r12,r13,r14,r15,r16,r17,r18,r19,r20,r21,r22,r23,r24,r25,r26,r27,r28,r29,r30,r31,r32,r33,r34,r35,r36,r37,r38,r39,r40,r41,r42,r43,r44,r45,r46,r47,r48,r49,r50,r51,r52,r53,r54,r55,r56,r57,r58,r59,r60,r61,r62,r63,r64,r65,r66,r67,r68,r69,r70,r71,r72,r73,r74,r75,r76,r77,r78,r79,r80,r81,r82,r83,r84,r85,r86,r87,r88,r89,r90,r91,r92,r93,r94,r95,r96,r97,r98,r99
"(18, 19, '0')",1479.5388846917729,823.8053717778545,2158.8114061742426,1346.0528714519746,2368.1637100493517,2187.522072554495,1410.67358984322,1461.948219878217,2218.042671140546,2142.832509162985,2703.1397411636253,1333.1222709986919,235.23882559671483,2097.8260028092855,2878.4152386395062,857.8953392491053,2033.188062662509,5.579079141363122,1560.2737024100293,4209.221514400988,1347.5683742948952,645.7975959595443,1176.5297385180372,1893.5499824898861,1449.193940095293,455.8456641561289,3052.156696456212,1794.0340387289352,1230.5358343063954,795.9341255118657,9.292885425192175,2079.291982188057,1151.0566757678735,541.6994850815506,280.55544066439586,316.2049379234939,938.4196846475407,3408.8723850549586,1172.3490452525714,991.9910342521669,1411.3472966094432,666.2001863436224,2564.523269718785,1302.5422467564445,199.10688058630902,511.02260492740123,1465.5952324894254,859.3250853082327,727.4595956917765,807.5358104842569,2105.844373444358,2223.6508315064466,1014.1274139677424,2046.9391619999183,3409.0949342591434,2513.248470403279,1596.3876734238802,1237.4714580853874,963.5087243898001,1270.9056471766805,403.5562289425569,204.76075765074506,914.2924688555702,1869.0222615722362,1656.3438413484105,920.7430501247695,2116.2829316665734,2244.2990537382716,1991.1710037057062,2013.1609787558532,2028.7534609570023,1.1417391817958968,902.8385942293764,839.8304197236123,2526.920659804555,4298.558020657391,1997.8629846857768,507.8118988820919,1953.3892472892146,182.85966274763783,9.74628985229198,681.177202765632,1035.424304890806,956.0041495608175,5296.0918882665765,1576.3154046582226,3221.572670498239,1668.7311776553206,462.986879005239,1723.1799323785986,1126.948602200254,2493.028395453889,1073.0122042596865,551.9548925551815,2191.5673727493004,4272.442612115392,1407.973424217958,890.0680722087448,1920.1766092647679,1775.6078006760995
"(19, 17, '0')",2275.3353054725185,2259.507018263766,2910.643754533521,1775.456797033904,2758.0979221796924,3133.645754843811,1617.678412337236,3001.5717386018596,1296.9608142741235,6495.995360346437,3173.207936769914,4159.119950269051,774.686210813993,3016.256321856625,2503.907097802532,1175.6213959958563,3579.123264985727,2039.1276526385677,1558.7665149444783,3094.0235264710336,2095.563972755337,2887.6848306649163,2758.1223333446096,1329.9774727753975,2130.9635552274294,4175.816484706993,1415.2663680729652,2198.734338250852,1738.2332170488867,3909.760839589142,709.2960066498638,2103.4076726124918,725.2644785081527,3508.825033710759,3308.031130953687,3217.5641357378518,3208.027388034179,3826.167578879081,3154.0568230362683,1414.579698229997,2051.8377056208737,2312.7271961039887,2065.0219268754495,2363.26550592956,1008.313819608412,1132.2948645654496,2250.932186882714,3725.609920173546,1885.376531519198,3143.075968617077,3047.6559450484283,3745.3144024896233,500.460736403424,3419.4731047774153,1706.8872684893668,2506.0729487352737,1009.8647088823432,2165.5582413664824,2309.121997963636,3657.8604315400107,1134.3583631484444,1233.448235819659,4292.922404177723,2413.995004461165,2457.2857808791987,5308.092979229554,2310.2449313352654,3262.9333867136756,2500.401160363619,2195.034377222446,2564.6344306717374,3269.453907107095,3438.558951514534,3443.3325731117457,2266.0664077860206,2204.6391894714266,2172.017937939542,3917.6733630101517,2231.457727876099,1296.9419261350904,1062.2646827563055,774.4689836801834,2771.583080586546,1726.4326599889143,2403.9814481910316,3480.3450922849556,3387.5316736871546,3985.1359487126156,1075.6943608789175,2377.178289434763,2775.6213182504016,2695.648311103183,1768.5551222985468,1381.6110811390354,3536.136668297833,2493.5621110363672,3084.2497811803573,3406.333844166723,1444.1596383005865,1577.321234666395
"(19, 18, '0')",4218.422968470927,3810.0906872472697,5260.609405991057,5912.236975723834,764.9262524528986,1974.729954690425,4528.076534882305,5273.592438967426,2119.4301112694466,3203.3549379944957,5083.587591131248,931.878922201262,1384.355036254167,4534.970011747843,975.4046648480847,2284.0930322069466,5186.70298675995,1987.2108258739925,363.5011084474641,3767.999154349089,3092.384359915465,2352.673690493649,4522.728837008623,2361.5033568087433,3727.943225790884,2735.484144808011,1170.3828008453886,4986.5971606484745,3154.1241032844036,1.5637194545662343,3636.348314653188,5267.405977066478,5274.9796377953935,895.7807139043264,562.6142564058282,650.8280836256449,2268.3283137484127,1742.740555195711,4963.190224910045,3499.4217236032605,2080.7198090755082,998.1066537645725,6162.6286539213415,4238.751008114643,5674.717580371288,1526.7868707002208,6628.179458632748,1258.732029080001,2067.4389460056727,5771.194608081403,1095.3838330996346,757.5733503651318,3453.268237604601,7230.914485120852,3711.3753626294965,1672.255776908564,1318.0095206553683,4565.251837029526,113.64078094407935,6524.1530943112975,6682.586384685461,3398.821351289954,1329.832096483397,4775.807865006975,2054.2630478551037,5653.0032884388,5511.0050159119855,5596.592396639473,4598.895343358099,2480.9672814076926,4040.014715734024,5919.731917089783,1398.76928878649,2097.2070498167977,1.5759510199487847,3867.0602077588633,1161.517480564546,4250.874031800079,3730.943304511873,5667.404304839218,3680.9257348122637,1470.089099402091,4896.625445381647,3378.694764374165,1900.181451443213,623.0672911204907,2493.527123523494,3225.9992411252283,8200.434245625627,7014.247959954453,3722.951723764376,314.372586682483,1107.5079911516887,2000.0792433652996,1619.3040340545328,1086.723404404719,674.9894689997246,3202.3808749493683,6757.18916721629,3321.4505423792875
"(19, 20, '0')",503.80789977092655,1.901524155373631,1423.5855435146057,909.1914275074286,2026.956446175069,1673.531465963689,955.9964223737461,1971.2022824150663,1413.423326976233,1030.8051196442748,3172.852081576805,278.26937968672473,714.4154931468264,1304.2940511802567,874.82985106141,1908.5165564664535,3222.780940663714,1729.3375006936863,3470.8167873312514,2409.2321848270776,2967.6705251345356,722.586500040155,1505.1091640867696,802.4178773189457,2513.4013540400742,1538.0355175608877,2688.9359147880373,2029.254997910341,1823.764422208555,1936.0784573338433,1737.7292078081778,2229.0728349528,345.44947902549427,2655.2360237298294,1510.155206392059,821.8688921004377,1859.1900955807328,1169.3960404248974,2394.582065635878,1479.9154175951242,1368.1363035889647,1845.0403563175892,1050.888347153905,1383.4149640989474,377.10820283005575,1050.2247773396077,2015.2655219382507,2314.2062144415827,3267.1157260466252,1887.7730594522843,1464.0815688931882,620.0856391016563,1003.4928232301856,1007.7315108995681,1393.2754932467967,1825.853196484551,2269.3671335475633,104.55314571530437,1753.3404202238626,865.5667248572609,2025.1487133295261,1011.7993791346455,1984.4694336483485,1546.3684823106664,2503.0087915857202,3241.570115790873,1498.8285647730863,2405.4671057198225,967.3705835814253,1731.7817138181474,1423.329770231579,2417.7489682258265,2624.6285191854413,367.2527775261685,2439.2724934008274,3325.221843647793,604.4883222088955,1347.2410456536309,1565.9210826843268,1173.4916628097726,347.99137975178627,2142.290915435194,2425.8766032044487,2425.2848585361808,3085.307157676645,2275.879991971237,851.7942939775687,1759.4303256896137,707.9985310555056,2207.2168106043587,624.2400349706771,2081.235894840008,1238.012558327019,1223.5559539899718,2198.4436570788994,750.6441434452838,3525.572208298574,1247.584755576276,1896.7196701344724,834.4692795503738
"(19, 21, '0')",0.9013731530605431,3071.8928307494484,0.9011541573765256,995.8794928693724,1236.9787603959878,70.22225890500381,351.6562548321225,692.8134137326081,992.2598586028391,761.618849692941,980.9448253454273,4228.5536623297085,1104.409662277059,3192.413708999735,297.04893110275987,2652.820665833112,3482.1299654566374,3579.547003344691,1039.241231042719,2986.838095744549,214.438880991955,1314.6339724567028,2738.6034154276567,157.0600672511002,676.8446140420393,1563.2805811880298,477.6914916231045,117.39482138586031,316.183267810197,130.65132504438668,586.990273614494,3203.9180201646145,522.5946412526332,693.3401518028207,983.0445918822695,696.8820127582718,1147.6340533309226,529.6203321545664,5.48512604746656,933.0097435772432,1227.441612491708,1213.4147333501512,2700.6180979929195,0.9013654317005542,1283.5528746892812,0.9007945929467571,719.0735003241998,3491.901254568101,588.0512690412155,1877.9011146180292,250.77734508072245,768.4197636283061,880.9510413713015,0.901282193269902,1857.5941785410332,761.0840888071419,862.8006308341644,488.0503497590211,3427.510459945268,1558.1188211882036,819.4415588296963,461.0986172646816,691.7174716887727,1271.6363684090204,3426.5262801859094,1244.199277203314,92.83387227086156,0.9012790237780446,520.7686674613416,484.7077774607426,2.62031335457608,1078.2271809772426,862.7989850930221,965.3542233989864,1840.9503180388149,1033.4153262672335,3321.577566785888,0.9013735036903923,3190.386478377151,846.989009146784,1868.498132209554,0.9013236107338044,1447.0302817675865,453.11152115532764,800.5439366520641,2579.550162999652,1368.781408328928,0.9013037210971862,1279.3418041619063,875.6809448311056,870.5368283027761,1520.2700638137617,2393.819399054583,1138.7554658960444,1695.2404222073424,3913.5478125201066,3.8600453070391043,1736.6748351374652,1523.575006916497,1061.6497659407523
"(20, 19, '0')",3236.6281789093487,2843.4572154151715,2608.661076528601,2315.072951582236,1809.9460854377908,69.33188059272396,928.6818749252911,1803.6453684466185,2375.372108683084,1866.9178055147047,1532.6344467364183,1503.4909362927763,1212.5792698328305,1332.1214931617812,746.0879126907126,2010.9142747295016,916.6543885497754,1686.8028475977328,1553.4123691679024,2152.4187583740013,2284.557264374899,964.0784520247341,1316.4335223943015,563.5608467053263,1232.9059660310033,2255.3142881571766,1085.9066162800461,1409.2172770954264,1379.0189222382999,306.26342516581184,1929.6071855796072,2031.1431169926848,1.7031565867974143,793.7105351358381,2436.40713148862,1068.1194058447422,1.699998986274033,322.5224979304306,1205.497329603875,936.5543534913003,834.9916136007882,1317.5452015735257,550.403792241084,1124.3971980462052,2404.416727445794,1324.5296715091279,1087.445274127959,2167.398677693689,2133.499838829332,1954.4185309858058,1039.9935530770865,1262.5547184846355,459.94439550608877,1642.3687869571909,2248.901126149258,2127.6027451083073,1225.1479484105403,766.8720219865711,965.0458284943908,3497.172165776757,744.5539087234897,1283.4769109328602,645.2545515782894,2609.6688809525567,3745.5115074313026,1481.7331242090013,2081.5823108542277,1893.03459016116,965.0409696871908,1030.8410197351234,540.8502523465971,2175.8818925661617,857.3220489690608,1609.1479943820286,1029.6427987968036,978.6076083631021,1478.8747366855002,1471.6213139743568,917.5944816783744,815.1300566674145,1862.8604267504586,1.7167016619349493,1593.5445259248108,358.04504084413793,1836.7606000883372,1606.7978664496786,1407.7133235587191,948.0879183890037,520.3129476895697,1932.9845016586592,933.6667107906532,919.4381459758721,1418.71758223691,1755.5385875270504,3069.31204000399,499.8073037695072,669.3568657391496,616.450853877762,2813.0814649816666,1198.8270774953605
"(20, 21, '0')",2317.7007046598533,1331.6358136300717,1514.6340156566941,1801.8378816484742,1432.4060037271063,2373.108247022519,3651.4450662687605,922.1352602302693,2558.3617538933026,3617.3978362467237,2380.0274833440135,2825.161135296572,5007.453531791333,576.8777279271877,3655.315383554056,4320.556688201919,2939.1416187048103,1887.6381720325783,1780.7637019226634,675.0805532312891,432.465093013406,3118.973626064566,1207.097037486698,3299.072649793629,1039.2861638001273,444.95658709096483,2408.5322620099632,1221.6000787899652,3028.6625204010297,1092.3131568068768,1116.2090599563348,3302.369532866003,2255.1469684109693,1844.1422153355084,3055.363841120676,2887.146858137716,1943.7532810362607,1737.4778751321007,2701.76211760852,4885.213762154138,2211.734878436016,1971.840040916064,1034.2860292512464,1409.0523751942717,2514.081563068044,1023.3529860442052,1457.2918189863533,2394.3687122704723,1639.792838550938,3487.838154707603,2451.514716979707,1276.7990894329462,4162.733946679748,3839.9679238599133,1145.1285038141712,3247.412530575999,1865.7436383847698,0.88849102802553,2074.9010015844274,0.8959472642161587,0.8809857459687073,2446.3410337709124,2.6384698049210926,526.41573712336,1739.3068841401932,0.8872570681877449,3988.1616865166916,1552.0707307858845,6435.4258457404885,1044.2393743456785,2460.3035218143973,791.5959292698792,2921.972256013293,0.8866155374924269,2062.5130533326064,0.8875134719430129,2749.016103249687,3123.1769982400306,681.4499308810076,2331.9968852490165,2205.4549688393245,2574.44457699005,556.1780072641528,2235.351532468252,0.8865376208723762,0.9494749799861942,3538.4652179956865,1721.5000073031827,3192.3279149616465,2872.168446683881,1483.2593026180016,0.8880255287669236,1208.376078876251,1656.040649655399,2155.4365177464624,2671.632693469207,734.1620905304526,1505.7017735737813,2274.3866114423695,2523.1328592576165
"(20, 23, '0')",1341.5946965552423,1781.1565640350996,1395.0696078533188,1739.6182168045327,3533.1574520053155,1590.541993259575,3389.759511513091,3646.2419643893904,1743.4028758983538,2019.4156625384585,1949.2355248687893,1393.1356915036154,1392.216301116397,3390.9440836319973,3522.470706331812,3548.282546966185,2335.111189502948,3542.4184381382656,3172.2413459528625,2833.803340520293,3674.152262730294,1810.6055472323262,1621.6689279575114,3507.68703488545,2693.5702685137758,1630.3874855556692,1242.1455013526493,1942.733830923654,3379.8285457514166,1179.728631428311,2110.9805243218425,3287.7946735515343,456.2283555474571,2143.894612589154,1840.373712889851,1579.139460879894,2337.2613245250977,3475.5035382099054,3599.647598721436,3055.8759836622467,1622.8736493998524,1921.8344861758185,1094.4541345425052,3270.173580078961,2103.569662261797,2622.6265703847653,3055.289612310545,1912.427248625288,2475.9799003228595,1556.2464089320354,5408.152802942631,3026.1103429169107,1973.496376038804,1176.1866337688548,1651.1205011839404,3817.6285130624838,654.0795299017157,727.400637202403,2638.0002645970585,2963.766762352769,1472.2633724603638,2326.161100548721,2066.572274341215,421.61282627927875,951.1428477143479,2531.194657740659,1114.6895522660452,2454.1330813600784,3094.304732681725,925.732654136382,3761.190271992229,3110.4602841350866,3291.0019911890286,1116.1299653413012,2994.5528250082216,2617.3593252285473,2333.3155857858565,4035.2874444107924,4054.9325419013117,1746.83342460427,2557.270919234792,1924.0274547337226,2457.9992355492773,2167.869018919741,1866.697174879072,948.7359922770597,1022.6843983452356,2219.888248582457,2391.5151970625498,558.9090462058133,2462.684078850975,702.0330423676045,1709.957902844401,2356.034640226502,1953.4846768781485,2198.9242228054286,833.8968424998989,1928.9102802452467,3017.6888030584205,802.578457069526
"(21, 14, '0')",2545.961127039365,1210.1395951268817,1480.7888991028562,3993.5605683101653,6380.892124151375,3903.804158147733,3143.3971813896883,3585.5722568896313,1319.3670742300376,1646.5001269134298,3951.9886935719437,1242.758404738834,1638.7550921245443,1.6857719214577123,953.1790670837617,1162.922272650221,1884.4761552397283,2493.049495383412,1.461461585397462,2606.4820001979806,1148.3274692530842,3384.3132566637,3301.375518624894,929.737357195804,3755.032167090164,661.0264464973151,698.0570218591293,5.334017005060971,3824.684109141544,1805.326203834128,1070.620858033413,4382.205166677635,4935.048676452147,1885.025165908346,1391.7795135306717,707.088500774927,1319.628118810339,733.3842150348432,2505.414853367923,7994.8036155906275,2878.12590536142,3244.5767137688845,3255.84024212305,0.9704999933507668,3307.5089305136444,4202.357087461993,4071.6470284234647,3922.0169771157766,2906.8925651277605,1103.5631345438753,1.8499027451664976,1449.515334041275,1702.3777771879309,1695.3922504687835,3882.037604130125,4736.505683184553,623.6073299024748,3426.1919818539864,2993.692693566683,2725.7953082138124,2701.8037152831266,1523.888522122922,1122.1296260091362,2902.989473457949,1115.141071119582,3387.266725958104,838.3539274366742,1552.5897067860235,6350.1085575751185,4218.411876597294,615.2137590924584,1228.7839518985468,2853.535302419288,2593.1489133097175,1103.7511398540207,0.8967689822256557,2857.5055418795678,3819.839997014948,2753.010791595311,1634.5403686926156,5395.983296391443,6666.638960069738,0.9085470350710931,3037.357161260678,2515.47706567432,3559.4941056076646,4166.8420182317805,2922.547137347097,3160.579069022887,1547.9643581234625,1483.270033911933,2687.755275065871,570.019913747835,0.9920725604552552,1744.6398811126921,3557.8663463308158,1433.522077395658,2818.6877042527212,4296.286356322013,2560.859612621633
"(21, 19, '0')",875.8848717772117,1004.0737255363786,1759.162147269243,2313.552771484065,212.70161427439575,5202.497519722252,2739.69668386921,1398.3020031259362,631.1244959037766,5460.581142611185,2712.7584349149397,1739.3273792911018,978.4970096562502,228.05071325696187,748.4820286641298,740.3639899301054,3348.840181234798,3489.780382703661,447.11155993992134,282.8106972504726,1275.2500661852682,1.1313995943584816,978.2287035803331,1170.0893378627184,2362.256873228782,2713.6457712812016,2431.8726122903563,5153.79948160588,5661.989123483955,4003.231906765129,511.26437810986704,1847.2911951689855,1732.483772605384,1381.0533057483697,2320.083667439798,151.36370198263242,1487.2283736514369,5254.965472488884,3592.1549671096377,127.50849604293082,676.3199180822879,53.63268938855377,439.033106624244,1417.2948859320584,2994.898189772539,202.19246931572687,1.1265429449897422,487.52507896740076,3055.5051275259857,665.0008044567503,4215.91878484198,2376.218083729289,2838.1937532648317,1117.3140800181088,502.1840089596603,6217.20822795874,2838.3722447681776,1962.7826000530363,2220.7022124411696,3330.474365292731,4535.6258211589475,133.9328475138032,1840.6726025219418,171.05871595645584,1160.351998746518,76.64207276256846,1979.0758951015077,1447.1901499049102,291.3428084289272,409.7329004574845,648.5574221720468,1653.0520720295629,1695.1391916982393,1127.0090081847932,701.8157754844566,866.519178172071,1321.8273009190275,3595.7981610475367,673.3159590877332,2787.4503321281045,1255.1443993967275,303.9413109769275,652.536071791915,2096.4526464891965,1690.1575327223507,517.0254264286162,4328.059796703341,4133.166143283734,1839.831025254711,1652.9806621887992,1034.597245644615,1604.1620677302099,523.271637733201,116.61509889394152,510.1015791116623,1853.0732274336146,1837.2096316009406,1394.5983299563004,2353.3594117568196,1450.8458555887637
"(21, 20, '0')",3733.256502711322,2929.118636831386,3172.315631774935,368.86523008882415,1412.6851644121057,2502.490133193423,1000.4919660653071,2066.1878219194996,501.8414176616344,2757.117240165518,522.4513659166661,2622.2098518553203,2133.2188172665856,1705.6964377109334,4606.690586413966,2992.4151294665267,145.6520425024676,2201.1060284302907,4109.116262047809,1232.8401739287401,4190.222313478488,2314.291863484168,981.3542958569564,4967.552380838,2294.4164164058375,1562.0831664945485,2947.0906124725807,2016.7436345207716,4117.721321878215,1667.3541242717336,3111.8005626058657,1111.8210544360318,1734.4280217524977,1693.0899057641586,1239.955000001645,1985.920130408013,4016.181312202694,2854.465743752927,1273.2714715998295,2057.3171781977667,773.0318031157415,3400.0594357074133,1696.8332242589267,2876.741169916613,3159.8743656026068,1451.3646275203,1702.1089976459389,1484.1298044605562,2254.8792212371036,987.8392684880218,4720.849649655667,2889.9490507177125,1161.2398407952328,1031.1261373487528,1784.6344831392805,4627.358587262677,1712.9160391283872,767.5096237077798,3416.500539695505,3012.866607577591,518.9173907900622,1078.0475227946183,1105.0045681542695,2626.7146063203454,3997.449113214116,930.5293644983572,5667.414449572205,3090.0807218950918,2733.63439052123,794.534190703122,2685.6241610744064,3743.7706268156016,1904.6416866869229,1891.009704292564,1599.145220528344,1367.0898244966918,5105.820867518565,3167.089843508803,7034.334820123531,3310.53404882472,2294.329269850894,2085.412332583236,876.5926228145706,1826.3070289351112,563.4713355185634,1204.3377961763586,1992.3820267539031,53.97931633173945,1750.4823339575119,2902.0851189782607,3533.473813833024,690.7330208093487,1908.1549977683767,2149.3149706433724,969.8268822491725,1138.7159904988384,3152.9579365753434,1713.6561337411165,1267.8287217071118,1205.5016308584504
"(21, 22, '0')",1055.1801261463568,2975.042554000642,997.3238290467849,1591.3078388872739,2497.6738491882197,3135.922470110556,122.55941215423304,133.66411990420835,992.545694798181,1284.933562573242,2889.217328015073,3101.7772535177855,1689.891595799264,3533.9153007788846,4455.795877952407,2298.2667253704903,3975.819097177627,3939.525221269471,3100.450586361163,2341.6801301737655,2286.0480086976195,1737.3935747711098,963.3455833381033,1461.2343492359062,2504.882839065822,3166.5030867518158,5262.1305882831675,636.7204630877014,1.1875015723613038,1366.650512433756,259.6296485206081,449.812845352475,1600.8950696108805,2000.9126849749105,1625.7223121104516,4790.826610313947,2030.524267807672,2336.0150812813868,2.3741908133673797,985.641359849143,1042.6953111852013,3535.1083375878616,1042.2938407533904,3900.7893679219696,3121.4299736190796,4606.353841068458,719.3590030822855,3937.9277072938653,1508.6612463772676,3045.4033198019624,1682.6695715980325,1246.3139280882112,4537.004445439059,2720.752157619113,1708.912070516988,659.9620031547181,1473.7478844683662,2894.1469251210056,2973.6098623243547,1731.1835453618191,4873.118190498371,1913.3029003722781,3099.3809261486385,4159.930299041214,2841.1117022815415,795.6892159462751,493.213599604341,2256.3864849215674,1623.1895426164342,2488.8052621365446,2088.3104129215194,1503.187256465766,315.2401844135553,3230.9860729001402,4181.775991500675,963.4500883679328,1328.5210800034854,1.1892664098884802,1106.7051661393712,1430.9454520990316,3501.617773947297,350.1476026757423,3934.2693245752776,3201.293091884949,3191.3864656112273,110.88961388689941,837.2283283299195,2390.1527461185347,3261.027546453727,1346.0902323755863,3151.031915492647,3610.806512264095,1.1875015584102269,3156.465090050628,4415.603084290189,1616.317905172276,2206.665391632683,1876.5223286912421,1965.1646987145614,5638.522090320532
"(22, 13, '0')",4693.3443943483635,3360.4535251041975,2257.3833097749707,2838.8981331063396,1821.6089475596254,913.9233120624393,161.7578043719483,2584.7918601734946,1005.6968572057895,1770.2080685719511,6046.286569727417,1.899887662287744,388.44509603775697,6068.72797946905,3758.4763385980887,3475.2422674342506,3557.6612583124956,2173.6214312169095,3724.908449308971,5422.818845915133,1781.0798070361088,2601.0863539864745,3305.636947140019,1730.4959522661306,3737.9253044057928,2845.801123569376,4481.694524691647,1729.5143154665925,4532.724821876212,3888.1137926076913,3085.3035609089357,543.1567298576664,722.3024081963824,3571.136067701482,5602.128387509951,5479.6610595610555,2138.636094518878,5003.522195539065,2838.520366901145,3466.486894307391,3328.8781646348993,3553.0794663936804,1278.354686172442,3385.870908979895,2017.748511579318,3093.240065366354,2686.1715885763624,3251.122421724769,2681.885744707446,3930.115123695066,4107.61982922741,135.58126927667197,5019.148199272016,1891.4387285035848,993.217279864776,851.2966968316268,2132.02882794859,6934.094741209061,2170.2036235987225,3664.982275419606,4756.450922170563,4906.770193718585,3532.770682867276,3864.2489624780937,2442.413903004537,2300.8010457377068,401.99318522255913,4400.842523586022,3837.6881957898754,4441.072428463142,3407.2670512718582,2796.472607936924,616.4355026083174,1780.3356792136028,3104.8581441613424,3234.875084417733,1501.52535316952,2681.918742246827,318.30902748279317,5630.7950957450785,1639.2189424866144,2778.441944028918,917.1328016592028,3553.121436825017,3359.615164755144,2786.039150853811,1809.728565257007,5135.295352896634,1047.8593114862344,794.8647367454078,1591.72905858389,4858.64355725438,2815.169005439011,5827.672839353901,2554.2697329216217,2058.1098568887874,5486.9485558952565,1951.4778028792066,2178.296307218787,3024.669825735119
"(22, 21, '0')",1069.869205922782,56.20126509009434,2062.0402134910264,2891.911749121651,148.798363681745,2501.0927644360877,188.7414483935259,912.6418689186194,0.6375723848856953,1822.3830556904659,755.4181128599303,720.8807137805634,728.3305253363396,2848.2775718776443,0.6629064121484647,739.8599191416891,121.4229735312615,1458.0241664334833,340.40766638873674,0.6540279691697,3585.4811675814494,702.2896353029397,3184.804757614291,943.0519413014829,2601.863135040722,0.6079473095312604,741.8280140917248,175.67827807314862,2957.052390723525,3521.5848746954503,30.873539937038434,0.6025588521948857,22.330755497936575,2154.259338240617,673.2125670985745,1127.347662680114,0.6046101296353198,19.112394938553052,201.15931691807498,3050.638444295332,784.629275357959,0.603854638987674,1078.2082876432087,0.6747759419268988,2926.84728282383,141.65327683859005,0.615405844421973,799.6934000892702,274.99822958618313,861.7345098694475,694.0201264480502,2127.389934431292,2099.0426810329595,97.85784993204277,2088.8810369210732,1128.3941132284785,2328.7669042095104,91.02841162588027,806.1806368487322,1319.009084463367,0.836025526840696,156.25091748507526,3108.094543547141,708.6884473927488,377.7681789230354,465.9356956847963,738.7176730347732,2883.632792656384,708.9207213762344,264.4974228929016,168.4785682353597,117.086068616164,1024.7054270777992,3635.8933245547287,722.3151595648413,0.6097299227696035,1110.9061902994486,1011.8256933901736,672.7869742681471,345.363178032831,3378.790598790789,1560.5449041466313,0.6117799927504821,20.676602865882757,618.8651669375341,276.403635301295,967.2109842119039,0.7122979655081901,2835.925878822105,596.3926335778476,938.4533018352442,986.8483297010846,245.90739126052958,564.5144819774952,202.15491914663474,915.8388238498865,638.2861316294101,574.5283257443973,166.2766614438095,659.8910083844568
"(22, 23, '0')",5.905732439331449,1563.5742166024115,687.3847253939296,1567.5231722087433,865.2259208617265,368.10393726823486,869.0041859974851,32.43020086991031,0.7053649016643893,5.200843810547245,1360.5082772735598,0.7054817819731282,203.2140621003365,1188.3643118328607,426.70261231635504,1393.7683610073718,1364.1981450466592,1238.0037470279826,1249.4725814879225,869.5283331566401,224.59520767231552,426.7264281675602,355.89851378848556,1328.9444965848045,575.9283274401649,1.6577404158547624,735.7592951734581,457.7762502941732,450.2768465110103,679.2123254973778,1838.4908165665706,469.3701306837082,1111.8142570676578,1136.5588781183637,1421.9283234933455,780.5743381371171,1041.8463760303266,516.9412060474225,1227.1446642172273,6.581746890875079,417.69033980749896,250.34081389620553,1194.9836843972785,1024.8560460039728,28.1169274115187,712.1204067527844,1899.9276890301508,807.8836192995863,0.7054817819731265,573.8991911931342,6.338854253589161,527.6428834316372,1324.6272996955925,3014.149937014925,1175.337159816631,0.7071239560132994,868.2306404778515,1422.4125820338586,201.6647045810581,941.2748001262573,724.7950381223659,834.6246813854967,680.5890018659138,1051.8952119931664,28.291839905190198,797.3966271620282,295.0102931972878,1785.5930801185405,1839.9319723925744,1062.4314773236858,664.5670834414066,1562.6452682665035,881.9871821091695,808.4594718281917,0.7487604606251352,0.7054817819731274,95.16219855474411,66.80881401496384,1167.3207154644672,835.6305652114709,1047.065993403575,808.8525014605557,1022.1671852693083,1376.3773375085839,1562.1798101589634,1655.0563807687367,310.68734712602054,584.1788820383017,1156.123333517582,1011.223383532604,89.25557698497853,5.401022670337329,1206.9580367435435,1653.2153835741465,572.5139534273754,393.87952049173276,32.46936523899448,1973.3742423923318,481.6616208997651,1328.703722224869
"(23, 12, '0')",2186.8572343421233,3394.1804157656916,1571.9263698783127,3200.9814957453514,3039.963855166043,1807.069793074702,2631.5601794999743,1773.246351060684,1811.3290040267498,2269.8808339230573,2780.950272440035,2147.535658717886,1209.9673171854188,2132.6003584508644,1396.312561681675,3790.5413105260914,2789.5507972841715,4102.883806606936,2832.5831322364966,2819.4232430642382,3834.1022615557763,1563.222914433798,3111.1573713805333,3196.8709794282295,2294.5373929045245,2510.43433165027,1813.000066628246,2350.1300254885114,3343.1001367033123,1638.62166353995,2818.612574412892,1068.1049230111653,2748.3718166181616,3298.460014195909,3637.30001206635,2627.986462694071,1965.8447556315964,3386.3309545681655,3369.6373734168315,1597.7205719639937,1147.8348047342915,1988.4043130754872,1525.9861645539956,3199.654010618709,4112.444223777461,3195.039834847447,4721.960316570045,3000.199243937346,2443.6850671255706,2829.7729329712256,4141.557079709849,2968.086178662202,3827.388540575072,3334.602397504004,3641.468107217426,3137.5197778142565,1932.1432949382784,2478.483637112735,2197.0735092735335,3082.583506755135,2055.268948643842,2865.136707273496,2691.9403817778484,2475.781106653003,1221.635879715861,3036.6427736889473,342.9950024180517,3859.462042215949,5432.197338324511,1679.8930098014691,3962.590572492168,5847.33784991305,2190.6908368290706,988.1093613428772,2276.284714929694,1078.7603706003094,2051.5136956507476,4262.859174092913,2575.966584514443,2236.94651185177,3215.3659649862348,3144.4017115270854,2614.3586359381957,3576.628279478493,3308.2303314648666,2380.1079838647693,2167.2155500772833,1751.593711973898,1391.5824850420481,2108.0750741822126,2593.82360188875,2005.6738897292225,2754.5439580815637,1510.224127846628,1760.541181762616,366.9370915327216,2520.930172742184,2717.519560632883,2154.5058148144603,1291.0271832513047
